date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-18,CLE@MIL,David Fry,CLE,MIL,1,3,Home Run,David Fry homers (4) on a fly ball to left center field.,Yes,95,42.7,Longshot,No,No
2026-06-18,CLE@MIL,Kyle Manzardo,CLE,MIL,1,6,Home Run,Kyle Manzardo homers (8) on a fly ball to right field.,Yes,79,46.0,Longshot,No,No
2026-06-18,CLE@MIL,Travis Bazzana,CLE,MIL,1,7,Home Run,Travis Bazzana homers (5) on a fly ball to right field.,Yes,107,39.7,Longshot,No,No
2026-06-18,CWS@NYY,Andrew Benintendi,CWS,NYY,1,8,Home Run,Andrew Benintendi hits a grand slam (9) to right center field. Sam Antonacci scores. Jacob Gonzalez scores. Tristan Peters scores.,No,,,,No,No
2026-06-18,CWS@NYY,Colson Montgomery,CWS,NYY,1,2,Home Run,Colson Montgomery homers (20) on a fly ball to center field.,Yes,4,68.0,Tier 3,Yes,Yes
2026-06-18,CWS@NYY,Ryan McMahon,NYY,CWS,1,3,Home Run,Ryan McMahon homers (8) on a fly ball to left center field.,Yes,74,46.7,Longshot,No,No
2026-06-18,LAA@ATH,Shea Langeliers,ATH,LAA,1,1,Home Run,Shea Langeliers homers (19) on a fly ball to center field. Zack Gelof scores. Nick Kurtz scores.,Yes,40,53.4,Longshot,No,No
2026-06-18,LAA@ATH,Tyler Soderstrom,ATH,LAA,1,1,Home Run,Tyler Soderstrom homers (13) on a fly ball to left center field.,Yes,60,50.0,Longshot,No,No
2026-06-18,MIN@TEX,Brooks Lee,MIN,TEX,1,1,Home Run,Brooks Lee homers (12) on a line drive to right field. Kody Clemens scores. Josh Bell scores.,Yes,90,44.7,Longshot,No,No
2026-06-18,MIN@TEX,Ezequiel Duran,TEX,MIN,1,6,Home Run,Ezequiel Duran homers (5) on a fly ball to left field.,Yes,96,42.7,Longshot,No,No
2026-06-18,MIN@TEX,Justin Foscue,TEX,MIN,1,9,Home Run,Justin Foscue homers (4) on a fly ball to center field.,No,,,,No,No
2026-06-18,MIN@TEX,Ryan Kreidler,MIN,TEX,1,8,Home Run,Ryan Kreidler homers (4) on a fly ball to right center field. Victor Caratini scores.,Yes,109,39.1,Longshot,No,No
2026-06-18,MIN@TEX,Trevor Larnach,MIN,TEX,1,4,Home Run,Trevor Larnach homers (5) on a fly ball to center field. Luke Keaschall scores.,Yes,55,50.6,Longshot,No,No
2026-06-18,MIN@TEX,Wyatt Langford,TEX,MIN,1,6,Home Run,Wyatt Langford homers (4) on a fly ball to left field.,Yes,51,51.2,Longshot,No,No
2026-06-18,NYM@PHI,Juan Soto,NYM,PHI,2,"1, 3",Home Run,Juan Soto homers (16) on a fly ball to right field. / Juan Soto homers (17) on a fly ball to right center field.,Yes,1,73.6,Tier 2,Yes,Yes
2026-06-18,STL@KC,Bobby Witt Jr.,KC,STL,1,1,Home Run,Bobby Witt Jr. homers (10) on a fly ball to left center field.,Yes,9,63.1,Tier 3,Yes,Yes
2026-06-18,STL@KC,Jac Caglianone,KC,STL,1,4,Home Run,Jac Caglianone homers (9) on a line drive to left center field. Tyler Tolbert scores.,Yes,20,58.9,Longshot,Yes,No
2026-06-18,STL@KC,Salvador Perez,KC,STL,1,6,Home Run,Salvador Perez homers (10) on a fly ball to left field.,Yes,38,54.2,Longshot,No,No
